103.648002,1.259722,103.998001,1.425287,Singapore
16.84083,47.740822,22.558001,49.605259,Slovakia
13.38305,45.425598,16.60924,46.872479,Slovenia
154.5336,-11.84584,162.386597,-5.018613,Solomon Islands
40.986309,-1.674361,54.5336,12.71278,Somalia
16.469721,-34.814999,32.893089,-22.13611,South Africa
-38.0289,-54.889721,-35.782791,-54.00333,South Georgia and the South Sandwich Isl
-17.99501,27.73472,4.336666,43.774429,Spain
79.698303,5.943609,81.890533,9.826109,Sri Lanka
-62.863899,17.0917,-62.534199,17.410801,St Kitts Nevis
-61.079731,13.71778,-60.892231,14.10472,St Lucia
-61.459309,12.57705,-61.1203,13.3842,St Vincent and the Grenadines
21.828251,3.49214,38.621319,23.128,Sudan
-58.071671,1.849444,-53.98444,5.997499,Suriname
30.80222,-27.31667,32.13422,-25.72834,Swaziland
11.10694,55.001099,24.16707,69.063141,Sweden
5.965833,45.823879,10.48861,47.80637,Switzerland
35.590542,32.313599,42.373852,37.322182,Syria
120.053299,21.903049,121.999199,25.284161,Taiwan
67.3647,36.672211,75.18747,41.050301,Tajikistan
29.59055,-11.72695,40.45332,-0.997581,Tanzania
97.34581,5.631942,105.634399,20.455271,Thailand
-0.150955,6.099102,1.799956,11.13927,Togo
-175.360596,-21.454201,-173.906097,-18.5681,Tonga
-61.92445,10.03805,-60.928341,10.83861,Trinidad And Tobago
7.491666,30.236059,11.58333,37.338039,Tunisia
26.03331,35.821659,44.82193,42.107208,Turkey
52.443321,35.145538,66.672501,42.797798,Turkmenistan
-73.706124,20.91527,-73.002792,21.332491,Turks and Caicos Islands
178.842178,-8.128861,179.383103,-7.568621,Tuvalu
29.578329,-1.464444,35.026089,4.22176,Uganda
22.151449,44.39526,40.179699,52.3797,Ukraine
50.826099,22.057159,56.37582,26.083599,United Arab Emirates
-8.164723,49.955269,1.7425,60.6311,United Kingdom
-178.214203,18.536892,-48.466812,71.406647,United States
-58.438621,-34.977779,-53.095001,-30.100559,Uruguay
55.9972,37.185261,73.172997,45.57066,Uzbekistan
165.777496,-19.64028,169.483902,-10.67167,Vanuatu
-73.383903,0.649722,-59.801392,12.19528,Venezuela
102.140503,8.574163,109.459099,23.37582,Viet Nam
-17.07361,20.770069,-8.667223,27.66885,Western Sahara
42.61388,12.59972,53.078251,18.99888,Yemen
21.998329,-18.075279,33.693039,-8.220806,Zambia
25.23666,-22.41614,33.07304,-15.61611,Zimbabwe
